_id,clouds,datetime,detailed_status,dewpoint,fetched_at,heat_index,humidex,humidity,precipitation_probability,pressure.press,pressure.sea_level,rain.1h,reference_time,status,sunrise_time,sunset_time,temperature.feels_like,temperature.temp,temperature.temp_max,temperature.temp_min,utc_offset,uvi,visibility_distance,weather_code,weather_icon_name,wind.deg,wind.gust,wind.speed,origin
63688af33f571e8b23bc23f3,100,2022-11-07 12:33:16,overcast clouds,,2022-11-07 12:33:16,,,77,,1010,1010,,1667795596,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688b423edf07bff98849d9,100,2022-11-07 12:33:16,overcast clouds,,2022-11-07 12:33:16,,,77,,1010,1010,,1667795596,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688ba83f571e8b23bc2422,100,2022-11-07 12:33:16,overcast clouds,,2022-11-07 12:33:16,,,77,,1010,1010,,1667795596,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688bf63edf07bff9884a08,100,2022-11-07 12:33:16,overcast clouds,,2022-11-07 12:33:16,,,77,,1010,1010,,1667795596,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688c5c3f571e8b23bc2451,100,2022-11-07 12:33:16,overcast clouds,,2022-11-07 12:33:16,,,77,,1010,1010,,1667795596,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688caa3edf07bff9884a37,100,2022-11-07 12:33:16,overcast clouds,,2022-11-07 12:33:16,,,77,,1010,1010,,1667795596,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688d113f571e8b23bc2480,100,2022-11-07 12:44:00,overcast clouds,,2022-11-07 12:44:00,,,77,,1010,1010,,1667796240,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688d5f3edf07bff9884a66,100,2022-11-07 12:44:00,overcast clouds,,2022-11-07 12:44:00,,,77,,1010,1010,,1667796240,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688dc53f571e8b23bc24af,100,2022-11-07 12:44:00,overcast clouds,,2022-11-07 12:44:00,,,77,,1010,1010,,1667796240,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688e133edf07bff9884a95,100,2022-11-07 12:44:00,overcast clouds,,2022-11-07 12:44:00,,,77,,1010,1010,,1667796240,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688e7a3f571e8b23bc24de,100,2022-11-07 12:44:00,overcast clouds,,2022-11-07 12:44:00,,,77,,1010,1010,,1667796240,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688ec73edf07bff9884ac4,100,2022-11-07 12:44:00,overcast clouds,,2022-11-07 12:44:00,,,77,,1010,1010,,1667796240,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688f2e3f571e8b23bc250d,100,2022-11-07 12:44:00,overcast clouds,,2022-11-07 12:44:00,,,77,,1010,1010,,1667796240,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688f7c3edf07bff9884af3,100,2022-11-07 12:54:19,overcast clouds,,2022-11-07 12:54:19,,,77,,1010,1010,,1667796859,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
63688fe23f571e8b23bc253c,100,2022-11-07 12:54:19,overcast clouds,,2022-11-07 12:54:19,,,77,,1010,1010,,1667796859,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636890303edf07bff9884b22,100,2022-11-07 12:54:19,overcast clouds,,2022-11-07 12:54:19,,,77,,1010,1010,,1667796859,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636890963f571e8b23bc256b,100,2022-11-07 12:54:19,overcast clouds,,2022-11-07 12:54:19,,,77,,1010,1010,,1667796859,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636890e53edf07bff9884b51,100,2022-11-07 12:54:19,overcast clouds,,2022-11-07 12:54:19,,,77,,1010,1010,,1667796859,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
6368914b3f571e8b23bc259a,100,2022-11-07 12:54:19,overcast clouds,,2022-11-07 12:54:19,,,77,,1010,1010,,1667796859,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636891993edf07bff9884b80,100,2022-11-07 12:54:19,overcast clouds,,2022-11-07 12:54:19,,,77,,1010,1010,,1667796859,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636892003f571e8b23bc25c9,100,2022-11-07 13:05:03,overcast clouds,,2022-11-07 13:05:03,,,77,,1010,1010,,1667797503,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
6368924d3edf07bff9884baf,100,2022-11-07 13:05:03,overcast clouds,,2022-11-07 13:05:03,,,77,,1010,1010,,1667797503,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636892b43f571e8b23bc25f8,100,2022-11-07 13:05:03,overcast clouds,,2022-11-07 13:05:03,,,77,,1010,1010,,1667797503,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636893013edf07bff9884bde,100,2022-11-07 13:05:03,overcast clouds,,2022-11-07 13:05:03,,,77,,1010,1010,,1667797503,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636893683f571e8b23bc2627,100,2022-11-07 13:05:03,overcast clouds,,2022-11-07 13:05:03,,,77,,1010,1010,,1667797503,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636893b53edf07bff9884c0d,100,2022-11-07 13:05:03,overcast clouds,,2022-11-07 13:05:03,,,77,,1010,1010,,1667797503,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
6368941c3f571e8b23bc2656,100,2022-11-07 13:05:03,overcast clouds,,2022-11-07 13:05:03,,,77,,1010,1010,,1667797503,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
6368946b3edf07bff9884c3c,100,2022-11-07 13:15:22,overcast clouds,,2022-11-07 13:15:22,,,77,,1010,1010,,1667798122,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636894d13f571e8b23bc2685,100,2022-11-07 13:15:22,overcast clouds,,2022-11-07 13:15:22,,,77,,1010,1010,,1667798122,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
6368951f3edf07bff9884c6b,100,2022-11-07 13:15:22,overcast clouds,,2022-11-07 13:15:22,,,77,,1010,1010,,1667798122,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636895853f571e8b23bc26b4,100,2022-11-07 13:15:22,overcast clouds,,2022-11-07 13:15:22,,,77,,1010,1010,,1667798122,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
636895d43edf07bff9884c9a,100,2022-11-07 13:15:22,overcast clouds,,2022-11-07 13:15:22,,,77,,1010,1010,,1667798122,Clouds,2022-11-06 22:31:05,2022-11-07 10:33:20,88.21400000000003,82.07600000000009,82.07600000000009,82.07600000000009,25200,,10000,804,04d,346,3.45,7.404470000000001,history
