_id,aqi,co,datetime,fetched_at,nh3,no,no2,o3,pm10,pm2_5,so2,origin
6368820581cef2830650ca42,2,243.66,2022-11-07 11:56:52,2022-11-07 11:56:52,,,0.18,80.11,7.5,6.12,0.19,history
636882183edf07bff988479f,2,243.66,2022-11-07 11:56:52,2022-11-07 11:56:52,,,0.18,80.11,7.5,6.12,0.19,history
6368827e3f571e8b23bc21e8,2,243.66,2022-11-07 11:56:52,2022-11-07 11:56:52,,,0.18,80.11,7.5,6.12,0.19,history
636882cc3edf07bff98847ce,2,243.66,2022-11-07 11:56:52,2022-11-07 11:56:52,,,0.18,80.11,7.5,6.12,0.19,history
636883323f571e8b23bc2217,2,243.66,2022-11-07 11:56:52,2022-11-07 11:56:52,,,0.18,80.11,7.5,6.12,0.19,history
636883803edf07bff98847fd,2,243.66,2022-11-07 11:56:52,2022-11-07 11:56:52,,,0.18,80.11,7.5,6.12,0.19,history
636883e63f571e8b23bc2246,2,243.66,2022-11-07 11:56:52,2022-11-07 11:56:52,,,0.18,80.11,7.5,6.12,0.19,history
636884353edf07bff988482c,2,243.66,2022-11-07 11:56:52,2022-11-07 11:56:52,,,0.18,80.11,7.5,6.12,0.19,history
6368849c3f571e8b23bc2275,2,243.66,2022-11-07 12:07:55,2022-11-07 12:07:55,,,0.18,80.11,7.5,6.12,0.19,history
636884e93edf07bff988485b,2,243.66,2022-11-07 12:07:55,2022-11-07 12:07:55,,,0.18,80.11,7.5,6.12,0.19,history
636885503f571e8b23bc22a4,2,243.66,2022-11-07 12:07:55,2022-11-07 12:07:55,,,0.18,80.11,7.5,6.12,0.19,history
6368859d3edf07bff988488a,2,243.66,2022-11-07 12:07:55,2022-11-07 12:07:55,,,0.18,80.11,7.5,6.12,0.19,history
636886043f571e8b23bc22d3,2,243.66,2022-11-07 12:07:55,2022-11-07 12:07:55,,,0.18,80.11,7.5,6.12,0.19,history
636886523edf07bff98848b9,2,243.66,2022-11-07 12:07:55,2022-11-07 12:07:55,,,0.18,80.11,7.5,6.12,0.19,history
636886b83f571e8b23bc2302,2,243.66,2022-11-07 12:07:55,2022-11-07 12:07:55,,,0.18,80.11,7.5,6.12,0.19,history
636887073edf07bff98848e8,2,243.66,2022-11-07 12:18:14,2022-11-07 12:18:14,,,0.18,80.11,7.5,6.12,0.19,history
6368876d3f571e8b23bc2331,2,243.66,2022-11-07 12:18:14,2022-11-07 12:18:14,,,0.18,80.11,7.5,6.12,0.19,history
636887bb3edf07bff9884917,2,243.66,2022-11-07 12:18:14,2022-11-07 12:18:14,,,0.18,80.11,7.5,6.12,0.19,history
636888223f571e8b23bc2360,2,243.66,2022-11-07 12:22:57,2022-11-07 12:22:57,,,0.18,80.11,7.5,6.12,0.19,history
636888703edf07bff9884946,2,243.66,2022-11-07 12:22:57,2022-11-07 12:22:57,,,0.18,80.11,7.5,6.12,0.19,history
636888d63f571e8b23bc238f,2,243.66,2022-11-07 12:22:57,2022-11-07 12:22:57,,,0.18,80.11,7.5,6.12,0.19,history
636889243edf07bff9884975,2,243.66,2022-11-07 12:22:57,2022-11-07 12:22:57,,,0.18,80.11,7.5,6.12,0.19,history
6368898b3f571e8b23bc23be,2,243.66,2022-11-07 12:22:57,2022-11-07 12:22:57,,,0.18,80.11,7.5,6.12,0.19,history
636889d83edf07bff98849a4,2,243.66,2022-11-07 12:22:57,2022-11-07 12:22:57,,,0.18,80.11,7.5,6.12,0.19,history
63688a3f3f571e8b23bc23ed,2,243.66,2022-11-07 12:22:57,2022-11-07 12:22:57,,,0.18,80.11,7.5,6.12,0.19,history
63688a8e3edf07bff98849d3,2,243.66,2022-11-07 12:33:17,2022-11-07 12:33:17,,,0.26,80.82,7.42,6.03,0.25,history
63688af33f571e8b23bc241c,2,243.66,2022-11-07 12:33:17,2022-11-07 12:33:17,,,0.26,80.82,7.42,6.03,0.25,history
63688b423edf07bff9884a02,2,243.66,2022-11-07 12:33:17,2022-11-07 12:33:17,,,0.26,80.82,7.42,6.03,0.25,history
63688ba83f571e8b23bc244b,2,243.66,2022-11-07 12:33:17,2022-11-07 12:33:17,,,0.26,80.82,7.42,6.03,0.25,history
63688bf63edf07bff9884a31,2,243.66,2022-11-07 12:33:17,2022-11-07 12:33:17,,,0.26,80.82,7.42,6.03,0.25,history
63688c5c3f571e8b23bc247a,2,243.66,2022-11-07 12:33:17,2022-11-07 12:33:17,,,0.26,80.82,7.42,6.03,0.25,history
63688caa3edf07bff9884a60,2,243.66,2022-11-07 12:33:17,2022-11-07 12:33:17,,,0.26,80.82,7.42,6.03,0.25,history
63688d113f571e8b23bc24a9,2,243.66,2022-11-07 12:44:00,2022-11-07 12:44:00,,,0.26,80.82,7.42,6.03,0.25,history
63688d5f3edf07bff9884a8f,2,243.66,2022-11-07 12:44:00,2022-11-07 12:44:00,,,0.26,80.82,7.42,6.03,0.25,history
63688dc53f571e8b23bc24d8,2,243.66,2022-11-07 12:44:00,2022-11-07 12:44:00,,,0.26,80.82,7.42,6.03,0.25,history
63688e133edf07bff9884abe,2,243.66,2022-11-07 12:44:00,2022-11-07 12:44:00,,,0.26,80.82,7.42,6.03,0.25,history
63688e7a3f571e8b23bc2507,2,243.66,2022-11-07 12:44:00,2022-11-07 12:44:00,,,0.26,80.82,7.42,6.03,0.25,history
63688ec73edf07bff9884aed,2,243.66,2022-11-07 12:44:00,2022-11-07 12:44:00,,,0.26,80.82,7.42,6.03,0.25,history
63688f2e3f571e8b23bc2536,2,243.66,2022-11-07 12:44:00,2022-11-07 12:44:00,,,0.26,80.82,7.42,6.03,0.25,history
63688f7c3edf07bff9884b1c,2,243.66,2022-11-07 12:54:19,2022-11-07 12:54:19,,,0.26,80.82,7.42,6.03,0.25,history
63688fe23f571e8b23bc2565,2,243.66,2022-11-07 12:54:19,2022-11-07 12:54:19,,,0.26,80.82,7.42,6.03,0.25,history
636890303edf07bff9884b4b,2,243.66,2022-11-07 12:54:19,2022-11-07 12:54:19,,,0.26,80.82,7.42,6.03,0.25,history
636890963f571e8b23bc2594,2,243.66,2022-11-07 12:54:19,2022-11-07 12:54:19,,,0.26,80.82,7.42,6.03,0.25,history
636890e53edf07bff9884b7a,2,243.66,2022-11-07 12:54:19,2022-11-07 12:54:19,,,0.26,80.82,7.42,6.03,0.25,history
6368914b3f571e8b23bc25c3,2,243.66,2022-11-07 12:54:19,2022-11-07 12:54:19,,,0.26,80.82,7.42,6.03,0.25,history
636891993edf07bff9884ba9,2,243.66,2022-11-07 12:54:19,2022-11-07 12:54:19,,,0.26,80.82,7.42,6.03,0.25,history
636892003f571e8b23bc25f2,2,243.66,2022-11-07 13:05:03,2022-11-07 13:05:03,,,0.26,80.82,7.42,6.03,0.25,history
6368924d3edf07bff9884bd8,2,243.66,2022-11-07 13:05:03,2022-11-07 13:05:03,,,0.26,80.82,7.42,6.03,0.25,history
636892b43f571e8b23bc2621,2,243.66,2022-11-07 13:05:03,2022-11-07 13:05:03,,,0.26,80.82,7.42,6.03,0.25,history
636893013edf07bff9884c07,2,243.66,2022-11-07 13:05:03,2022-11-07 13:05:03,,,0.26,80.82,7.42,6.03,0.25,history
636893683f571e8b23bc2650,2,243.66,2022-11-07 13:05:03,2022-11-07 13:05:03,,,0.26,80.82,7.42,6.03,0.25,history
636893b53edf07bff9884c36,2,243.66,2022-11-07 13:05:03,2022-11-07 13:05:03,,,0.26,80.82,7.42,6.03,0.25,history
6368941c3f571e8b23bc267f,2,243.66,2022-11-07 13:05:03,2022-11-07 13:05:03,,,0.26,80.82,7.42,6.03,0.25,history
6368946b3edf07bff9884c65,2,243.66,2022-11-07 13:15:22,2022-11-07 13:15:22,,,0.26,80.82,7.42,6.03,0.25,history
636894d13f571e8b23bc26ae,2,243.66,2022-11-07 13:15:22,2022-11-07 13:15:22,,,0.26,80.82,7.42,6.03,0.25,history
6368951f3edf07bff9884c94,2,243.66,2022-11-07 13:15:22,2022-11-07 13:15:22,,,0.26,80.82,7.42,6.03,0.25,history
636895853f571e8b23bc26dd,2,243.66,2022-11-07 13:15:22,2022-11-07 13:15:22,,,0.26,80.82,7.42,6.03,0.25,history
636895d43edf07bff9884cc3,2,243.66,2022-11-07 13:15:22,2022-11-07 13:15:22,,,0.26,80.82,7.42,6.03,0.25,history
636896393f571e8b23bc270c,2,243.66,2022-11-07 13:15:22,2022-11-07 13:15:22,,,0.26,80.82,7.42,6.03,0.25,history
636896883edf07bff9884cf2,2,243.66,2022-11-07 13:15:22,2022-11-07 13:15:22,,,0.26,80.82,7.42,6.03,0.25,history
636896ee3f571e8b23bc273b,2,243.66,2022-11-07 13:26:05,2022-11-07 13:26:05,,,0.26,80.82,7.42,6.03,0.25,history
6368973c3edf07bff9884d21,2,243.66,2022-11-07 13:26:05,2022-11-07 13:26:05,,,0.26,80.82,7.42,6.03,0.25,history
636897a33f571e8b23bc276a,2,243.66,2022-11-07 13:26:05,2022-11-07 13:26:05,,,0.26,80.82,7.42,6.03,0.25,history
636897f13edf07bff9884d50,2,243.66,2022-11-07 13:26:05,2022-11-07 13:26:05,,,0.26,80.82,7.42,6.03,0.25,history
636898573f571e8b23bc2799,2,243.66,2022-11-07 13:26:05,2022-11-07 13:26:05,,,0.26,80.82,7.42,6.03,0.25,history
636898a53edf07bff9884d7f,2,243.66,2022-11-07 13:26:05,2022-11-07 13:26:05,,,0.26,80.82,7.42,6.03,0.25,history
6368990b3f571e8b23bc27c8,2,243.66,2022-11-07 13:26:05,2022-11-07 13:26:05,,,0.26,80.82,7.42,6.03,0.25,history
6368995a3edf07bff9884dae,2,240.33,2022-11-07 13:36:25,2022-11-07 13:36:25,,,0.34,81.54,7.67,6.36,0.34,history
636899c03f571e8b23bc27f7,2,240.33,2022-11-07 13:36:25,2022-11-07 13:36:25,,,0.34,81.54,7.67,6.36,0.34,history
63689a0e3edf07bff9884ddd,2,240.33,2022-11-07 13:36:25,2022-11-07 13:36:25,,,0.34,81.54,7.67,6.36,0.34,history
63689a743f571e8b23bc2826,2,240.33,2022-11-07 13:36:25,2022-11-07 13:36:25,,,0.34,81.54,7.67,6.36,0.34,history
63689ac33edf07bff9884e0c,2,240.33,2022-11-07 13:36:25,2022-11-07 13:36:25,,,0.34,81.54,7.67,6.36,0.34,history
63689b283f571e8b23bc2855,2,240.33,2022-11-07 13:36:25,2022-11-07 13:36:25,,,0.34,81.54,7.67,6.36,0.34,history
63689b773edf07bff9884e3b,2,240.33,2022-11-07 13:36:25,2022-11-07 13:36:25,,,0.34,81.54,7.67,6.36,0.34,history
63689bde3f571e8b23bc2884,2,240.33,2022-11-07 13:47:09,2022-11-07 13:47:09,,,0.34,81.54,7.67,6.36,0.34,history
63689c2b3edf07bff9884e6a,2,240.33,2022-11-07 13:47:09,2022-11-07 13:47:09,,,0.34,81.54,7.67,6.36,0.34,history
63689c923f571e8b23bc28b3,2,240.33,2022-11-07 13:47:09,2022-11-07 13:47:09,,,0.34,81.54,7.67,6.36,0.34,history
63689ce03edf07bff9884e99,2,240.33,2022-11-07 13:47:09,2022-11-07 13:47:09,,,0.34,81.54,7.67,6.36,0.34,history
63689d463f571e8b23bc28e2,2,240.33,2022-11-07 13:47:09,2022-11-07 13:47:09,,,0.34,81.54,7.67,6.36,0.34,history
63689d943edf07bff9884ec8,2,240.33,2022-11-07 13:47:09,2022-11-07 13:47:09,,,0.34,81.54,7.67,6.36,0.34,history
63689dfb3f571e8b23bc2911,2,240.33,2022-11-07 13:47:09,2022-11-07 13:47:09,,,0.34,81.54,7.67,6.36,0.34,history
63689e493edf07bff9884ef7,2,240.33,2022-11-07 13:57:28,2022-11-07 13:57:28,,,0.34,81.54,7.67,6.36,0.34,history
63689eaf3f571e8b23bc2940,2,240.33,2022-11-07 13:57:28,2022-11-07 13:57:28,,,0.34,81.54,7.67,6.36,0.34,history
63689efe3edf07bff9884f26,2,240.33,2022-11-07 13:57:28,2022-11-07 13:57:28,,,0.34,81.54,7.67,6.36,0.34,history
63689f633f571e8b23bc296f,2,240.33,2022-11-07 13:57:28,2022-11-07 13:57:28,,,0.34,81.54,7.67,6.36,0.34,history
63689fb23edf07bff9884f55,2,240.33,2022-11-07 13:57:28,2022-11-07 13:57:28,,,0.34,81.54,7.67,6.36,0.34,history
6368a0173f571e8b23bc299e,2,240.33,2022-11-07 13:57:28,2022-11-07 13:57:28,,,0.34,81.54,7.67,6.36,0.34,history
6368a0663edf07bff9884f84,2,240.33,2022-11-07 13:57:28,2022-11-07 13:57:28,,,0.34,81.54,7.67,6.36,0.34,history
6368a0cd3f571e8b23bc29cd,2,240.33,2022-11-07 14:08:12,2022-11-07 14:08:12,,,0.34,81.54,7.67,6.36,0.34,history
6368a11b3edf07bff9884fb3,2,240.33,2022-11-07 14:08:12,2022-11-07 14:08:12,,,0.34,81.54,7.67,6.36,0.34,history
6368a1813f571e8b23bc29fc,2,240.33,2022-11-07 14:08:12,2022-11-07 14:08:12,,,0.34,81.54,7.67,6.36,0.34,history
6368a1cf3edf07bff9884fe2,2,240.33,2022-11-07 14:08:12,2022-11-07 14:08:12,,,0.34,81.54,7.67,6.36,0.34,history
6368a2353f571e8b23bc2a2b,2,240.33,2022-11-07 14:08:12,2022-11-07 14:08:12,,,0.34,81.54,7.67,6.36,0.34,history
6368a2833edf07bff9885011,2,240.33,2022-11-07 14:08:12,2022-11-07 14:08:12,,,0.34,81.54,7.67,6.36,0.34,history
6368a2ea3f571e8b23bc2a5a,2,240.33,2022-11-07 14:08:12,2022-11-07 14:08:12,,,0.34,81.54,7.67,6.36,0.34,history
6368a3393edf07bff9885040,2,240.33,2022-11-07 14:18:32,2022-11-07 14:18:32,,,0.34,81.54,7.67,6.36,0.34,history
6368a39e3f571e8b23bc2a89,2,240.33,2022-11-07 14:18:32,2022-11-07 14:18:32,,,0.34,81.54,7.67,6.36,0.34,history
6368a3ed3edf07bff988506f,2,240.33,2022-11-07 14:18:32,2022-11-07 14:18:32,,,0.34,81.54,7.67,6.36,0.34,history
6368a4533f571e8b23bc2ab8,2,240.33,2022-11-07 14:18:32,2022-11-07 14:18:32,,,0.34,81.54,7.67,6.36,0.34,history
6368a4a23edf07bff988509e,2,240.33,2022-11-07 14:18:32,2022-11-07 14:18:32,,,0.34,81.54,7.67,6.36,0.34,history
6368a5073f571e8b23bc2ae7,2,240.33,2022-11-07 14:18:32,2022-11-07 14:18:32,,,0.34,81.54,7.67,6.36,0.34,history
6368a5563edf07bff98850cd,2,240.33,2022-11-07 14:18:32,2022-11-07 14:18:32,,,0.34,81.54,7.67,6.36,0.34,history
6368a5bd3f571e8b23bc2b16,2,240.33,2022-11-07 14:29:16,2022-11-07 14:29:16,,,0.34,81.54,7.67,6.36,0.34,history
6368a60a3edf07bff98850fc,2,240.33,2022-11-07 14:29:16,2022-11-07 14:29:16,,,0.34,81.54,7.67,6.36,0.34,history
6368a6713f571e8b23bc2b45,2,240.33,2022-11-07 14:29:16,2022-11-07 14:29:16,,,0.34,81.54,7.67,6.36,0.34,history
6368a6be3edf07bff988512b,2,240.33,2022-11-07 14:29:16,2022-11-07 14:29:16,,,0.34,81.54,7.67,6.36,0.34,history
6368a7253f571e8b23bc2b74,2,240.33,2022-11-07 14:29:16,2022-11-07 14:29:16,,,0.34,81.54,7.67,6.36,0.34,history
6368a7733edf07bff988515a,2,240.33,2022-11-07 14:29:16,2022-11-07 14:29:16,,,0.34,81.54,7.67,6.36,0.34,history
6368a7da3f571e8b23bc2ba3,2,240.33,2022-11-07 14:29:16,2022-11-07 14:29:16,,,0.34,81.54,7.67,6.36,0.34,history
6368a8283edf07bff9885189,2,236.99,2022-11-07 14:39:35,2022-11-07 14:39:35,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368a88e3f571e8b23bc2bd2,2,236.99,2022-11-07 14:39:35,2022-11-07 14:39:35,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368a8dc3edf07bff98851b8,2,236.99,2022-11-07 14:39:35,2022-11-07 14:39:35,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368a9423f571e8b23bc2c01,2,236.99,2022-11-07 14:39:35,2022-11-07 14:39:35,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368a9913edf07bff98851e7,2,236.99,2022-11-07 14:39:35,2022-11-07 14:39:35,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368a9f63f571e8b23bc2c30,2,236.99,2022-11-07 14:39:35,2022-11-07 14:39:35,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368aa453edf07bff9885216,2,236.99,2022-11-07 14:39:35,2022-11-07 14:39:35,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368aaac3f571e8b23bc2c5f,2,236.99,2022-11-07 14:50:19,2022-11-07 14:50:19,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368aaf93edf07bff9885245,2,236.99,2022-11-07 14:50:19,2022-11-07 14:50:19,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368ab603f571e8b23bc2c8e,2,236.99,2022-11-07 14:50:19,2022-11-07 14:50:19,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368abae3edf07bff9885274,2,236.99,2022-11-07 14:50:19,2022-11-07 14:50:19,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368ac143f571e8b23bc2cbd,2,236.99,2022-11-07 14:50:19,2022-11-07 14:50:19,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368ac623edf07bff98852a3,2,236.99,2022-11-07 14:50:19,2022-11-07 14:50:19,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368acc93f571e8b23bc2cec,2,236.99,2022-11-07 14:50:19,2022-11-07 14:50:19,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368ad173edf07bff98852d2,2,236.99,2022-11-07 15:00:38,2022-11-07 15:00:38,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368ad7d3f571e8b23bc2d1b,2,236.99,2022-11-07 15:00:38,2022-11-07 15:00:38,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368adcc3edf07bff9885301,2,236.99,2022-11-07 15:00:38,2022-11-07 15:00:38,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368ae323f571e8b23bc2d4a,2,236.99,2022-11-07 15:00:38,2022-11-07 15:00:38,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368ae803edf07bff9885330,2,236.99,2022-11-07 15:00:38,2022-11-07 15:00:38,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368aee63f571e8b23bc2d79,2,236.99,2022-11-07 15:00:38,2022-11-07 15:00:38,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368af343edf07bff988535f,2,236.99,2022-11-07 15:00:38,2022-11-07 15:00:38,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368af9b3f571e8b23bc2da8,2,236.99,2022-11-07 15:11:22,2022-11-07 15:11:22,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368afe93edf07bff988538e,2,236.99,2022-11-07 15:11:22,2022-11-07 15:11:22,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b0503f571e8b23bc2dd7,2,236.99,2022-11-07 15:11:22,2022-11-07 15:11:22,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b09d3edf07bff98853bd,2,236.99,2022-11-07 15:11:22,2022-11-07 15:11:22,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b1043f571e8b23bc2e06,2,236.99,2022-11-07 15:11:22,2022-11-07 15:11:22,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b1523edf07bff98853ec,2,236.99,2022-11-07 15:11:22,2022-11-07 15:11:22,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b1b93f571e8b23bc2e35,2,236.99,2022-11-07 15:11:22,2022-11-07 15:11:22,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b2073edf07bff988541b,2,236.99,2022-11-07 15:21:42,2022-11-07 15:21:42,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b26d3f571e8b23bc2e64,2,236.99,2022-11-07 15:21:42,2022-11-07 15:21:42,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b2bc3edf07bff988544a,2,236.99,2022-11-07 15:21:42,2022-11-07 15:21:42,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b3213f571e8b23bc2e93,2,236.99,2022-11-07 15:21:42,2022-11-07 15:21:42,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b3703edf07bff9885479,2,236.99,2022-11-07 15:21:42,2022-11-07 15:21:42,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b3d63f571e8b23bc2ec2,2,236.99,2022-11-07 15:21:42,2022-11-07 15:21:42,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b4243edf07bff98854a8,2,236.99,2022-11-07 15:21:42,2022-11-07 15:21:42,,0.01,0.41,81.54,7.66,6.41,0.35,history
6368b48b3f571e8b23bc2ef1,2,236.99,2022-11-07 15:32:26,2022-11-07 15:32:26,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b4d93edf07bff98854d7,2,236.99,2022-11-07 15:32:26,2022-11-07 15:32:26,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b53f3f571e8b23bc2f20,2,236.99,2022-11-07 15:32:26,2022-11-07 15:32:26,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b58d3edf07bff9885506,2,236.99,2022-11-07 15:32:26,2022-11-07 15:32:26,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b5f43f571e8b23bc2f4f,2,236.99,2022-11-07 15:32:26,2022-11-07 15:32:26,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b6413edf07bff9885535,2,236.99,2022-11-07 15:32:26,2022-11-07 15:32:26,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b6a83f571e8b23bc2f7e,2,236.99,2022-11-07 15:32:26,2022-11-07 15:32:26,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b6f73edf07bff9885564,2,236.99,2022-11-07 15:42:46,2022-11-07 15:42:46,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b75c3f571e8b23bc2fad,2,236.99,2022-11-07 15:42:46,2022-11-07 15:42:46,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b7ab3edf07bff9885593,2,236.99,2022-11-07 15:42:46,2022-11-07 15:42:46,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b8113f571e8b23bc2fdc,2,236.99,2022-11-07 15:42:46,2022-11-07 15:42:46,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b85f3edf07bff98855c2,2,236.99,2022-11-07 15:42:46,2022-11-07 15:42:46,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b9143edf07bff98855f1,2,236.99,2022-11-07 15:42:46,2022-11-07 15:42:46,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b929707be0604bbfe252,2,236.99,2022-11-07 15:42:46,2022-11-07 15:42:46,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b9c93edf07bff9885620,2,236.99,2022-11-07 15:54:48,2022-11-07 15:54:48,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368b9de707be0604bbfe281,2,236.99,2022-11-07 15:54:48,2022-11-07 15:54:48,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368ba7e3edf07bff988564f,2,236.99,2022-11-07 15:54:48,2022-11-07 15:54:48,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368ba92707be0604bbfe2b0,2,236.99,2022-11-07 15:54:48,2022-11-07 15:54:48,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368bb323edf07bff988567e,2,236.99,2022-11-07 15:54:48,2022-11-07 15:54:48,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368bb47707be0604bbfe2df,2,236.99,2022-11-07 15:54:48,2022-11-07 15:54:48,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368bbc89863b844b48cf438,2,236.99,2022-11-07 15:54:48,2022-11-07 15:54:48,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368bbe73edf07bff98856ad,2,236.99,2022-11-07 15:54:48,2022-11-07 15:54:48,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368bc7e9863b844b48cf467,2,236.99,2022-11-07 16:06:21,2022-11-07 16:06:21,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368bc9b3edf07bff98856dc,2,236.99,2022-11-07 16:06:21,2022-11-07 16:06:21,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368bd329863b844b48cf496,2,236.99,2022-11-07 16:06:21,2022-11-07 16:06:21,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368bd4f3edf07bff988570b,2,236.99,2022-11-07 16:06:21,2022-11-07 16:06:21,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368bde79863b844b48cf4c5,2,236.99,2022-11-07 16:06:21,2022-11-07 16:06:21,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368be043edf07bff988573a,2,236.99,2022-11-07 16:06:21,2022-11-07 16:06:21,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368be9b9863b844b48cf4f4,2,236.99,2022-11-07 16:06:21,2022-11-07 16:06:21,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368beb83edf07bff9885769,2,236.99,2022-11-07 16:06:21,2022-11-07 16:06:21,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368bf519863b844b48cf523,2,236.99,2022-11-07 16:18:23,2022-11-07 16:18:23,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368bf6c3edf07bff9885798,2,236.99,2022-11-07 16:18:23,2022-11-07 16:18:23,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368c0059863b844b48cf552,2,236.99,2022-11-07 16:18:23,2022-11-07 16:18:23,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368c0213edf07bff98857c7,2,236.99,2022-11-07 16:18:23,2022-11-07 16:18:23,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368c0b99863b844b48cf581,2,236.99,2022-11-07 16:18:23,2022-11-07 16:18:23,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368c0d53edf07bff98857f6,2,236.99,2022-11-07 16:18:23,2022-11-07 16:18:23,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368c16e9863b844b48cf5b0,2,236.99,2022-11-07 16:18:23,2022-11-07 16:18:23,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368c18a3edf07bff9885825,2,236.99,2022-11-07 16:18:23,2022-11-07 16:18:23,,0.01,0.46,80.82,7.1,5.84,0.25,history
6368c2239863b844b48cf5df,1,240.33,2022-11-07 16:30:26,2022-11-07 16:30:26,,0.01,0.47,79.39,6.5,5.19,0.17,history
6368c23e3edf07bff9885854,1,240.33,2022-11-07 16:30:26,2022-11-07 16:30:26,,0.01,0.47,79.39,6.5,5.19,0.17,history
6368c2d89863b844b48cf60e,1,240.33,2022-11-07 16:30:26,2022-11-07 16:30:26,,0.01,0.47,79.39,6.5,5.19,0.17,history
6368c2f23edf07bff9885883,1,240.33,2022-11-07 16:30:26,2022-11-07 16:30:26,,0.01,0.47,79.39,6.5,5.19,0.17,history
6368c38c9863b844b48cf63d,1,240.33,2022-11-07 16:30:26,2022-11-07 16:30:26,,0.01,0.47,79.39,6.5,5.19,0.17,history
6368c3a73edf07bff98858b2,1,240.33,2022-11-07 16:30:26,2022-11-07 16:30:26,,0.01,0.47,79.39,6.5,5.19,0.17,history
6368c4409863b844b48cf66c,1,240.33,2022-11-07 16:30:26,2022-11-07 16:30:26,,0.01,0.47,79.39,6.5,5.19,0.17,history
6368c45b3edf07bff98858e1,1,240.33,2022-11-07 16:30:26,2022-11-07 16:30:26,,0.01,0.47,79.39,6.5,5.19,0.17,history
6368c4f69863b844b48cf69b,1,240.33,2022-11-07 16:42:29,2022-11-07 16:42:29,,0.01,0.47,79.39,6.5,5.19,0.17,history
